"H","2025/11/05"
"D","2025/10/24","499167","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","114248022","","パートブリック","10枚入","0.00","袋","370.00","1.00","袋","370","0","370","","外税","","","","","","","2025/10/23","2025/10/24","2025/10/24","2025/10/24","1706683696","2","2025/10/23","16:23","2025/10/24","17:22"
"D","2025/10/24","499250","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","67512371","","タイガー　コーンスターチ","400g","1.00","PC","240.00","1.00","PC","240","0","240","","外税","530","0","0","0","0","530","2025/10/23","2025/10/24","2025/10/24","2025/10/24","1706788270","1","2025/10/23","20:36","2025/10/24","17:22"
"D","2025/10/24","499250","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64423727","","グラニュー糖","1kg","1.00","PC","290.00","1.00","PC","290","0","290","","外税","","","","","","","2025/10/23","2025/10/24","2025/10/24","2025/10/24","1706788270","2","2025/10/23","20:36","2025/10/24","17:22"
"D","2025/10/25","499171","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56150519","","北海道フレッシュクリーム３８％　１Ｌ","１Ｌ","1.00","本","1166.00","1.00","本","1166","0","1166","","外税","3257","0","0","0","0","3257","2025/10/23","2025/10/24","2025/10/25","2025/10/25","1706685098","1","2025/10/23","16:25","2025/10/30","15:58"
"D","2025/10/25","499171","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56150488","","パーチバター（無塩）よつ葉","４５０ｇ","30.00","C/S","918.00","1.00","個","918","0","918","","外税","","","","","","","2025/10/23","2025/10/24","2025/10/25","2025/10/25","1706685098","2","2025/10/23","16:25","2025/10/30","15:58"
"D","2025/10/25","499171","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","67893517","","ＢＬＡＮＣ１８　１Ｌ","１Ｌ","12.00","C/S","883.00","1.00","本","883","0","883","","外税","","","","","","","2025/10/23","2025/10/24","2025/10/25","2025/10/25","1706685098","3","2025/10/23","16:25","2025/10/30","15:58"
"D","2025/10/25","499171","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","109171859","","ＴＰ）ＩＧＰ塩　フィーノ　１ｋｇ","","12.00","C/S","290.00","1.00","袋","290","0","290","","外税","","","","","","","2025/10/23","2025/10/24","2025/10/25","2025/10/25","1706685098","4","2025/10/23","16:25","2025/10/30","15:58"
"D","2025/10/25","499468","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","101528218","","ＡＹ　ココナッツミルク","420ｇ","1.00","缶","370.00","3.00","缶","1110","0","1110","","外税","2680","0","0","0","0","2680","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707226912","1","2025/10/24","17:28","2025/10/30","15:58"
"D","2025/10/25","499468","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","121191409","","ファインラップ","30cm×100m","1.00","本","290.00","1.00","本","290","0","290","","外税","","","","","","","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707226912","2","2025/10/24","17:28","2025/10/30","15:58"
"D","2025/10/25","499468","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","95146888","","メニュー　きのこペースト（トリュフ風味）","4号","0.00","缶","1280.00","1.00","缶","1280","0","1280","","外税","","","","","","","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707226912","3","2025/10/24","17:28","2025/10/30","15:58"
"D","2025/10/25","499582","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","144864800","","生骨切りハモ　国産","500ｇ","0.00","未指定","2100.00","1.00","PC","2100","0","2100","","外税","4800","0","0","0","0","4800","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707326667","1","2025/10/24","22:21","2025/10/30","15:58"
"D","2025/10/25","499582","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56863229","","地蛤　50ｇ","３０ｇ","0.00","未指定","2500.00","1.08","kg","2700","0","2700","","外税","","","","","","","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707326667","2","2025/10/24","22:21","2025/10/30","15:58"
"D","2025/10/25","499584","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596728","","ブロッコリー","","0.00","個","260.00","2.00","個","520","41","561","","外税","4137","327","0","0","0","4464","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707329410","1","2025/10/24","22:25","2025/10/30","15:58"
"D","2025/10/25","499584","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597020","","セルフィーユ/チャービル","","0.00","PC","230.00","1.00","PC","230","18","248","","外税","","","","","","","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707329410","2","2025/10/24","22:25","2025/10/30","15:58"
"D","2025/10/25","499584","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597079","","トレビス","","0.00","個","400.00","1.00","個","400","32","432","","外税","","","","","","","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707329410","3","2025/10/24","22:25","2025/10/30","15:58"
"D","2025/10/25","499584","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596764","","アンディーブ","","0.00","本","380.00","2.00","本","760","60","820","","外税","","","","","","","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707329410","4","2025/10/24","22:25","2025/10/30","15:58"
"D","2025/10/25","499584","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596778","","柿","","0.00","個","180.00","6.00","個","1080","86","1166","","外税","","","","","","","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707329410","5","2025/10/24","22:25","2025/10/30","15:58"
"D","2025/10/25","499584","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597028","","クレソン","","0.00","束","180.00","2.00","束","360","28","388","","外税","","","","","","","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707329410","6","2025/10/24","22:25","2025/10/30","15:58"
"D","2025/10/25","499584","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597004","","玉ねぎ","","0.00","kg","350.00","2.25","kg","787","62","849","","外税","","","","","","","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707329410","7","2025/10/24","22:25","2025/10/30","15:58"
"D","2025/10/25","499585","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","207531736","","カッテージチーズ","","1.00","PC","350.00","2.00","PC","700","0","700","","外税","6440","0","0","0","0","6440","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707332249","1","2025/10/24","22:29","2025/10/30","15:58"
"D","2025/10/25","499585","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","90929665","","ジオフーズ　トリュフソース黒","200g","0.00","本","2100.00","1.00","本","2100","0","2100","","外税","","","","","","","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707332249","2","2025/10/24","22:29","2025/10/30","15:58"
"D","2025/10/25","499585","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","139875860","","生クリーム　３５％","200ｍｌ","1.00","本","520.00","3.00","個","1560","0","1560","","外税","","","","","","","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707332249","3","2025/10/24","22:29","2025/10/30","15:58"
"D","2025/10/25","499585","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","82826130","","森永　無塩バター","450g","1.00","ヶ","940.00","0.00","ヶ","0","0","0","","外税","","","","","","","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707332249","4","2025/10/24","22:29","2025/10/30","15:58"
"D","2025/10/25","499585","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","118241188","","森永　無塩バター（冷凍）","450g","0.00","PC","1040.00","2.00","PC","2080","0","2080","","外税","","","","","","","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707332249","5","2025/10/24","22:29","2025/10/30","15:58"
"D","2025/10/25","499592","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596724","","ラディッシュ/ラレシ","","0.00","束","180.00","2.00","束","360","28","388","","外税","710","56","0","0","0","766","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707333322","1","2025/10/24","22:31","2025/10/30","15:58"
"D","2025/10/25","499592","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597029","","赤水菜","","0.00","PC","350.00","1.00","PC","350","28","378","","外税","","","","","","","2025/10/24","2025/10/25","2025/10/25","2025/10/25","1707333322","2","2025/10/24","22:31","2025/10/30","15:58"
"D","2025/10/25","499760","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","101528218","","ＡＹ　ココナッツミルク","420ｇ","1.00","缶","370.00","-3.00","缶","-1110","0","-1110","","外税","-480","0","0","0","0","-480","","2025/10/25","2025/10/25","2025/10/25","1707581898","1","","","2025/10/30","15:58"
"D","2025/10/25","499760","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","142021038","","トマトコーポ　ココナッツミルク","400ml","0.00","本","210.00","3.00","本","630","0","630","","外税","","","","","","","","2025/10/25","2025/10/25","2025/10/25","1707581898","2","","","2025/10/30","15:58"
"D","2025/10/27","500004","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66177757","","ナフキン","","0.00","未指定","35.00","18.00","枚","630","0","630","","外税","775","0","0","0","0","775","","2025/10/27","2025/10/27","2025/10/27","1708168612","1","","","2025/10/30","15:58"
"D","2025/10/27","500004","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66010254","","コックコート","","0.00","未指定","145.00","1.00","枚","145","0","145","","外税","","","","","","","","2025/10/27","2025/10/27","2025/10/27","1708168612","2","","","2025/10/30","15:58"
"D","2025/10/29","500286","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社カクヤス","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","55950645","","ウィルキンソン タンサン　ペット 500ML","500ＭＬ × 1本","24.00","本","134.00","2.00","本","268","0","268","","外税","268","0","0","0","0","268","2025/10/28","2025/10/29","2025/10/29","2025/10/29","1708892091","1","2025/10/28","17:29","2025/10/30","15:58"
"D","2025/10/30","500427","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56150496","","牛乳","１Ｌ　成分無調整","12.00","C/S","245.00","3.00","本","735","0","735","","外税","735","0","0","0","0","735","2025/10/29","2025/10/29","2025/10/30","2025/10/30","1709169688","1","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500428","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596724","","ラディッシュ/ラレシ","","0.00","束","180.00","2.00","束","360","28","388","","外税","2980","235","0","0","0","3215","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169701","1","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500428","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596728","","ブロッコリー","","0.00","個","300.00","1.00","個","300","24","324","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169701","2","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500428","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596778","","柿","","0.00","個","150.00","3.00","個","450","36","486","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169701","3","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500428","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597028","","クレソン","","0.00","束","180.00","2.00","束","360","28","388","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169701","4","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500428","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597029","","赤水菜","","0.00","PC","350.00","1.00","PC","350","28","378","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169701","5","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500428","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596694","","レタス","","0.00","個","230.00","1.00","個","230","18","248","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169701","6","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500428","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596635","","いんげん","","0.00","kg","2000.00","0.21","kg","420","33","453","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169701","7","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500428","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597005","","かぶ","5玉","0.00","束","280.00","1.00","束","280","22","302","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169701","8","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500428","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597020","","セルフィーユ/チャービル","","0.00","PC","230.00","1.00","PC","230","18","248","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169701","9","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500429","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","55950163","","活〆鯛　２ｋ","","0.00","本","1600.00","2.30","kg","3680","0","3680","","外税","13400","0","0","0","0","13400","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169703","1","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500429","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社丸昌","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","56863232","","オススメ鮮魚情報","太刀魚","0.00","未指定","3600.00","2.70","kg","9720","0","9720","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169703","2","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500430","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","207531736","","カッテージチーズ","","1.00","PC","350.00","1.00","PC","350","0","350","","外税","3510","0","0","0","0","3510","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169705","1","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500430","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","121191409","","ファインラップ","30cm×100m","1.00","本","290.00","2.00","本","580","0","580","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169705","2","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500430","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64828557","","サバトン　マロンペースト","1kg","1.00","缶","2290.00","1.00","缶","2290","0","2290","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169705","3","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500430","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","有限会社ミナト商会","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64423727","","グラニュー糖","1kg","1.00","PC","290.00","1.00","PC","290","0","290","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709169705","4","2025/10/29","13:18","2025/10/31","11:38"
"D","2025/10/30","500431","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社東京めいらく","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","67893516","","Ｆ）スポンジケーキ６号","","12.00","C/S","590.00","1.00","箱","590","0","590","","外税","590","0","0","0","0","590","2025/10/29","2025/10/29","2025/10/30","2025/10/30","1709170733","1","2025/10/29","13:20","2025/10/31","11:38"
"D","2025/10/30","500507","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66177757","","ナフキン","","0.00","未指定","35.00","22.00","枚","770","0","770","","外税","805","0","0","0","0","805","","2025/10/30","2025/10/30","2025/10/30","1709353615","1","","","2025/10/31","11:38"
"D","2025/10/30","500507","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","板川　与志人","","株式会社穂高リネンサプライ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","66177757","","ナフキン","","0.00","未指定","35.00","1.00","枚","35","0","35","","外税","","","","","","","","2025/10/30","2025/10/30","2025/10/30","1709353615","2","","","2025/10/31","11:38"
"D","2025/10/30","500535","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596724","","ラディッシュ/ラレシ","","0.00","束","180.00","1.00","束","180","14","194","","外税","1230","98","0","0","0","1328","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709413164","1","2025/10/29","21:48","2025/10/31","11:38"
"D","2025/10/30","500535","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64596778","","柿","","0.00","個","150.00","2.00","個","300","24","324","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709413164","2","2025/10/29","21:48","2025/10/31","11:38"
"D","2025/10/30","500535","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597029","","赤水菜","","0.00","PC","350.00","1.00","PC","350","28","378","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709413164","3","2025/10/29","21:48","2025/10/31","11:38"
"D","2025/10/30","500535","受領","1000020","ｃａｖａｃａｖａ（株式会社ワルツ）","細川大地","","株式会社ｅｆｆ","","-既定納品場所-","東京都新宿区荒木町9-7ナオビル1階","64597079","","トレビス","","0.00","個","400.00","1.00","個","400","32","432","","外税","","","","","","","2025/10/29","2025/10/30","2025/10/30","2025/10/30","1709413164","4","2025/10/29","21:48","2025/10/31","11:38"
"F"
